clade_name,pfpos_10_met_abs,pfpos_9_met_abs,pfpos_8_met_abs,pfpos_7_met_abs,pfpos_6_met_abs,pfpos_5_met_abs,pfpos_4_met_abs,pfpos_3_met_abs,pfpos_2_met_abs,pfpos_1_met_abs,RDS_9_met_abs,RDS_8_met_abs,RDS_7_met_abs,RDS_6_met_abs,RDS_5_met_abs,RDS_4_met_abs,RDS_3_met_abs,RDS_2_met_abs,RDS_1_met_abs,SMA_13_met_abs,SMA_12_met_abs,SMA_11_met_abs,SMA_10_met_abs,SMA_9_met_abs,SMA_8_met_abs,SMA_7_met_abs,SMA_6_met_abs,SMA_5_met_abs,SMA_4_met_abs,SMA_3_met_abs,SMA_2_met_abs,SMA_1_met_abs,CM_9_met_abs,CM_8_met_abs,CM_7_met_abs,CM_6_met_abs,CM_5_met_abs,CM_4_met_abs,CM_3_met_abs,CM_2_met_abs,CM_1_met_abs
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3570,10740,0,9091,0,36316,35315,367,0,11792,0,2065,0,0,0,0,0,12813,13816,0,20777,0,0,0,0,0,0,1360,0,0,3263,0,26671,0,195,0,0,0,4440,0,78,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3570|s__GGB3570_SGB4777,10740,0,9091,0,36316,35315,367,0,11792,0,2065,0,0,0,0,0,12813,13816,0,20777,0,0,0,0,0,0,1360,0,0,3263,0,26671,0,195,0,0,0,4440,0,78,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3570|s__GGB3570_SGB4777|t__SGB4777,10740,0,9091,0,36316,35315,367,0,11792,0,2065,0,0,0,0,0,12813,13816,0,20777,0,0,0,0,0,0,1360,0,0,3263,0,26671,0,195,0,0,0,4440,0,78,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3571,24944,0,13360,0,26193,35013,28537,6350,25439,0,15646,9609,11829,0,0,0,17935,7891,0,28052,0,0,0,0,0,0,55555,0,149,8655,0,37734,0,12374,0,0,0,0,0,2281,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3571|s__GGB3571_SGB4778,24944,0,13360,0,26193,35013,28537,6350,25439,0,15646,9609,11829,0,0,0,17935,7891,0,28052,0,0,0,0,0,0,55555,0,149,8655,0,37734,0,12374,0,0,0,0,0,2281,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3571|s__GGB3571_SGB4778|t__SGB4778,24944,0,13360,0,26193,35013,28537,6350,25439,0,15646,9609,11829,0,0,0,17935,7891,0,28052,0,0,0,0,0,0,55555,0,149,8655,0,37734,0,12374,0,0,0,0,0,2281,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3614,0,0,59567,0,45538,0,17978,0,2140,0,0,919,0,0,0,0,1426,0,0,7564,0,0,0,0,0,0,0,0,0,0,0,537405,2784,578286,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3614|s__GGB3614_SGB4886,0,0,59567,0,45538,0,17978,0,2140,0,0,919,0,0,0,0,1426,0,0,7564,0,0,0,0,0,0,0,0,0,0,0,537405,2784,578286,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3614|s__GGB3614_SGB4886|t__SGB4886,0,0,59567,0,45538,0,17978,0,2140,0,0,919,0,0,0,0,1426,0,0,7564,0,0,0,0,0,0,0,0,0,0,0,537405,2784,578286,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3617,0,0,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3617|s__GGB3617_SGB4891,0,0,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3617|s__GGB3617_SGB4891|t__SGB4891,0,0,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3623,179063,251008,2267,0,302836,0,41303,0,24355,0,7606,13801,0,0,0,0,111071,0,0,135132,0,0,0,0,0,0,0,0,0,0,0,0,0,4222,0,0,19789,0,0,536,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3623|s__GGB3623_SGB4900,179063,251008,2267,0,302836,0,41303,0,24355,0,7606,13801,0,0,0,0,111071,0,0,135132,0,0,0,0,0,0,0,0,0,0,0,0,0,4222,0,0,19789,0,0,536,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3623|s__GGB3623_SGB4900|t__SGB4900,179063,251008,2267,0,302836,0,41303,0,24355,0,7606,13801,0,0,0,0,111071,0,0,135132,0,0,0,0,0,0,0,0,0,0,0,0,0,4222,0,0,19789,0,0,536,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3632,0,0,26,0,44661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12406,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3632|s__GGB3632_SGB4921,0,0,26,0,44661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12406,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3632|s__GGB3632_SGB4921|t__SGB4921,0,0,26,0,44661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12406,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3636,0,0,480876,0,0,107849,76515,0,0,0,0,0,0,0,0,0,70750,0,0,1950047,0,0,0,0,0,0,0,0,0,0,0,1737,0,0,0,3420,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3636|s__GGB3636_SGB4929,0,0,480876,0,0,107849,76515,0,0,0,0,0,0,0,0,0,70750,0,0,1950047,0,0,0,0,0,0,0,0,0,0,0,1737,0,0,0,3420,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3636|s__GGB3636_SGB4929|t__SGB4929,0,0,480876,0,0,107849,76515,0,0,0,0,0,0,0,0,0,70750,0,0,1950047,0,0,0,0,0,0,0,0,0,0,0,1737,0,0,0,3420,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3637,76121,0,67429,2920,1073148,0,48740,0,62156,114168,0,90716,0,0,0,0,0,0,0,289466,0,45015,0,0,0,0,0,0,0,0,0,0,0,49458,0,5490,0,18845,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3637|s__GGB3637_SGB4930,76121,0,67429,2920,1073148,0,48740,0,62156,114168,0,90716,0,0,0,0,0,0,0,289466,0,45015,0,0,0,0,0,0,0,0,0,0,0,49458,0,5490,0,18845,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3637|s__GGB3637_SGB4930|t__SGB4930,76121,0,67429,2920,1073148,0,48740,0,62156,114168,0,90716,0,0,0,0,0,0,0,289466,0,45015,0,0,0,0,0,0,0,0,0,0,0,49458,0,5490,0,18845,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3640,0,0,0,0,0,67620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3640|s__GGB3640_SGB4937,0,0,0,0,0,67620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3640|s__GGB3640_SGB4937|t__SGB4937,0,0,0,0,0,67620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3643,0,0,29560,0,0,77758,0,0,37452,0,0,0,0,0,0,0,622,0,0,35088,0,0,0,0,0,0,0,0,0,0,0,14250,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3643|s__GGB3643_SGB4948,0,0,29560,0,0,77758,0,0,37452,0,0,0,0,0,0,0,622,0,0,35088,0,0,0,0,0,0,0,0,0,0,0,14250,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3643|s__GGB3643_SGB4948|t__SGB4948,0,0,29560,0,0,77758,0,0,37452,0,0,0,0,0,0,0,622,0,0,35088,0,0,0,0,0,0,0,0,0,0,0,14250,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3733,441447,0,1111722,0,1066,1223057,20951,0,89783,0,70702,0,0,0,0,0,0,0,0,96056,0,312825,0,0,0,0,0,0,0,0,0,38190,0,121023,0,0,0,94300,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3733|s__GGB3733_SGB5066,441447,0,1111722,0,1066,1223057,20951,0,89783,0,70702,0,0,0,0,0,0,0,0,96056,0,312825,0,0,0,0,0,0,0,0,0,38190,0,121023,0,0,0,94300,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3733|s__GGB3733_SGB5066|t__SGB5066,441447,0,1111722,0,1066,1223057,20951,0,89783,0,70702,0,0,0,0,0,0,0,0,96056,0,312825,0,0,0,0,0,0,0,0,0,38190,0,121023,0,0,0,94300,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3737,0,0,0,0,0,0,0,62121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37998,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3737|s__GGB3737_SGB5071,0,0,0,0,0,0,0,62121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37998,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3737|s__GGB3737_SGB5071|t__SGB5071,0,0,0,0,0,0,0,62121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37998,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3738,0,0,0,0,0,0,0,0,0,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3738|s__GGB3738_SGB5072,0,0,0,0,0,0,0,0,0,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3738|s__GGB3738_SGB5072|t__SGB5072,0,0,0,0,0,0,0,0,0,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3739,0,0,927,0,83582,0,0,1820,0,0,0,0,0,0,0,0,3866,0,0,165440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3739|s__GGB3739_SGB5074,0,0,927,0,83582,0,0,1820,0,0,0,0,0,0,0,0,3866,0,0,165440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3739|s__GGB3739_SGB5074|t__SGB5074,0,0,927,0,83582,0,0,1820,0,0,0,0,0,0,0,0,3866,0,0,165440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3746,10833,0,133659,32283,24500,5425,27112,2546,122843,0,22773,0,0,0,0,0,2725,136614,0,7478,0,15632,0,0,0,0,0,0,0,0,0,0,0,2548,0,0,0,251,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3746|s__GGB3746_SGB5089,10833,0,133659,32283,24500,5425,27112,2546,122843,0,22773,0,0,0,0,0,2725,136614,0,7478,0,15632,0,0,0,0,0,0,0,0,0,0,0,2548,0,0,0,251,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3746|s__GGB3746_SGB5089|t__SGB5089,10833,0,133659,32283,24500,5425,27112,2546,122843,0,22773,0,0,0,0,0,2725,136614,0,7478,0,15632,0,0,0,0,0,0,0,0,0,0,0,2548,0,0,0,251,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3751,69088,0,196035,0,0,0,0,0,0,0,9040,0,0,0,0,0,21582,0,0,985630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3751|s__GGB3751_SGB5099,69088,0,196035,0,0,0,0,0,0,0,9040,0,0,0,0,0,21582,0,0,985630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3751|s__GGB3751_SGB5099|t__SGB5099,69088,0,196035,0,0,0,0,0,0,0,9040,0,0,0,0,0,21582,0,0,985630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3859,767640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17860,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3859|s__GGB3859_SGB5234,767640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17860,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3859|s__GGB3859_SGB5234|t__SGB5234_group,767640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17860,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3862,825152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5425,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3862|s__GGB3862_SGB5239,825152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5425,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3862|s__GGB3862_SGB5239|t__SGB5239,825152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5425,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3887|s__GGB3887_SGB5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3887|s__GGB3887_SGB5270|t__SGB5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum,0,0,0,0,0,0,0,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_orale,0,0,0,0,0,0,0,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_orale|t__SGB4482,0,0,0,0,0,0,0,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium,0,2286,0,3255,0,0,0,0,0,57324,0,0,0,37260,0,146921,348154,0,52096,0,0,24085,0,0,0,0,0,245069,961416,0,0,0,0,0,1128132,0,0,0,2208,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_scindens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64330,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_scindens|t__SGB4630_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64330,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum,0,2286,0,3255,0,0,0,0,0,57324,0,0,0,37260,0,139295,348154,0,52096,0,0,24085,0,0,0,0,0,180739,961416,0,0,0,0,0,1128132,0,0,0,2208,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum|t__SGB4699,0,2286,0,3255,0,0,0,0,0,57324,0,0,0,37260,0,139295,348154,0,52096,0,0,24085,0,0,0,0,0,180739,961416,0,0,0,0,0,1128132,0,0,0,2208,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An181|t__SGB4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira,216627,629917,30839,5184295,172509,1240333,732201,760573,466212,12946344,2581,537,0,0,0,101179,53860,436909,0,700600,5170314,437147,0,154312,0,0,546158,0,0,0,5931,73485,4450,764522,0,4676,3787896,86909,0,867,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified,6274814,6674461,6737147,4545652,5769911,3424136,11612531,3649876,5581816,1996123,603537,569833,248043,40402,0,370833,886028,1007504,13444,2706762,916624,7598949,75273,174051,0,32324,22367382,532901,446639,228585,657180,2354922,18514,3084645,60957,215404,1485208,166232,27036,169903,665071
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,5011752,196394,1804016,0,86527,242998,7079598,2221757,3153922,0,18171,104849,15740,0,0,83496,180746,117844,0,19619,0,6824156,0,0,0,0,20053846,0,0,5547,0,328976,9685,695958,0,34737,0,7433,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale|t__SGB4933_group,5011752,196394,1804016,0,86527,242998,7079598,2221757,3153922,0,18171,104849,15740,0,0,83496,180746,117844,0,19619,0,6824156,0,0,0,0,20053846,0,0,5547,0,328976,9685,695958,0,34737,0,7433,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium,1049425,4062015,2237527,2441655,3827140,2139959,3269495,1239400,2035662,564806,501006,388547,104566,38449,0,286248,523345,817378,13444,1940239,916624,578053,75273,174051,0,32324,1275445,510008,433730,215319,657180,1883732,8829,2062312,60957,163962,1383208,133561,27036,122181,46487
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_BX3,6982,0,0,0,1715,0,148004,16011,79068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_BX3|t__SGB4651,6982,0,0,0,1715,0,148004,16011,79068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_NSJ_29,3933,0,0,0,0,0,0,0,2446,0,26881,10623,127737,0,0,0,10752,193,0,0,0,0,0,0,0,0,43671,19618,8856,2409,0,0,0,236,0,0,0,0,0,10221,617615
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_NSJ_29|t__SGB25431,3933,0,0,0,0,0,0,0,2446,0,26881,10623,127737,0,0,0,10752,193,0,0,0,0,0,0,0,0,43671,19618,8856,2409,0,0,0,236,0,0,0,0,0,10221,617615
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_NSJ_46,376,0,99339,0,0,0,67644,482,7946,0,827,0,0,1410,0,0,14588,0,0,7483,0,1841,0,0,0,0,825,0,0,3856,0,26745,0,0,0,0,869,4286,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_NSJ_46|t__SGB47656,376,0,99339,0,0,0,67644,482,7946,0,827,0,0,1410,0,0,14588,0,0,7483,0,1841,0,0,0,0,825,0,0,3856,0,26745,0,0,0,0,869,4286,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OF09_6,62948,0,41296,0,47737,58727,219536,11291,39872,0,0,49802,0,0,0,0,11301,1875,0,26738,0,3973,0,0,0,0,71853,0,0,1454,0,17882,0,994,0,2444,42631,9117,0,2260,969
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OF09_6|t__SGB4966,62948,0,41296,0,47737,58727,219536,11291,39872,0,0,49802,0,0,0,0,11301,1875,0,26738,0,3973,0,0,0,0,71853,0,0,1454,0,17882,0,994,0,2444,42631,9117,0,2260,969
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OM04_12BH,14390,101349,42062,14765,427231,69856,149612,2647,80239,15376,16757,14401,0,0,0,1089,75069,25005,0,21928,0,15876,0,0,0,0,139002,0,0,0,0,14805,0,36914,0,0,733,315,0,4752,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OM04_12BH|t__SGB4893,14390,101349,42062,14765,427231,69856,149612,2647,80239,15376,16757,14401,0,0,0,1089,75069,25005,0,21928,0,15876,0,0,0,0,139002,0,0,0,0,14805,0,36914,0,0,733,315,0,4752,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_WCA3_601_WT_6H,0,32359,1012556,698736,371456,838694,137573,91440,126111,1415941,39074,0,0,0,0,0,7479,10748,0,404976,0,108341,0,0,0,0,215116,3275,0,0,0,0,0,58237,0,0,57767,0,0,7828,0
